Item ID: 0, Name: Dwarf remains, Options: [null, null, null, null, Destroy].
Item ID: 6633, Name: White kiteshield, Options: [null, Wear, null, null, drop].
Item ID: 6634, Name: null, Options: [null, null, null, null, drop].
Item ID: 6635, Name: Commorb, Options: [Scan, Contact, null, Playback, Destroy].
Item ID: 6636, Name: Solus's hat, Options: [null, null, null, null, drop].
Item ID: 6637, Name: Dark beast, Options: [null, null, null, null, drop].
Item ID: 6638, Name: Colour wheel, Options: [null, null, null, null, drop].
Item ID: 6639, Name: Hand mirror, Options: [null, null, null, null, Destroy].
Item ID: 6640, Name: Red crystal, Options: [null, null, null, null, Destroy].
Item ID: 6641, Name: Yellow crystal, Options: [null, null, null, null, Destroy].
Item ID: 6642, Name: Green crystal, Options: [null, null, null, null, Destroy].
Item ID: 6643, Name: Cyan crystal, Options: [null, null, null, null, Destroy].
Item ID: 6644, Name: Blue crystal, Options: [null, null, null, null, Destroy].
Item ID: 6645, Name: Magenta crystal, Options: [null, null, null, null, Destroy].
Item ID: 6646, Name: Fractured crystal, Options: [null, null, null, null, Destroy].
Item ID: 6647, Name: Fractured crystal, Options: [null, null, null, null, Destroy].
Item ID: 6648, Name: Item list, Options: [Read, null, null, null, Destroy].
Item ID: 6649, Name: Edern's journal, Options: [Read, null, null, null, drop].
Item ID: 6650, Name: Blackened crystal, Options: [null, null, null, null, drop].
Item ID: 6651, Name: Newly made crystal, Options: [null, null, null, null, drop].
Item ID: 6652, Name: Newly made crystal, Options: [null, null, null, null, drop].
Item ID: 6653, Name: Crystal trinket, Options: [null, null, null, null, Destroy].
Item ID: 6654, Name: Camo top, Options: [null, Wear, null, null, drop].
Item ID: 6655, Name: Camo bottoms, Options: [null, Wear, null, null, drop].
Item ID: 6656, Name: Camo helmet, Options: [null, Wear, null, null, drop].
Item ID: 6657, Name: Camo top, Options: [null, null, null, null, drop].
Item ID: 6658, Name: Camo bottoms, Options: [null, null, null, null, drop].
Item ID: 6659, Name: Camo helmet, Options: [null, null, null, null, drop].
Item ID: 6660, Name: Fishing explosive, Options: [null, null, null, null, drop].
Item ID: 6661, Name: Mogre, Options: [null, null, null, null, drop].
Item ID: 6662, Name: Broken fishing rod, Options: [null, null, null, null, drop].
Item ID: 6663, Name: Forlorn boot, Options: [null, null, null, null, drop].
Item ID: 6664, Name: Fishing explosive, Options: [null, null, null, null, drop].
Item ID: 6665, Name: Mudskipper hat, Options: [null, Wear, null, null, drop].
Item ID: 6666, Name: Flippers, Options: [null, Wear, null, null, drop].
Item ID: 6667, Name: Empty fishbowl, Options: [null, null, null, null, drop].
Item ID: 6668, Name: Fishbowl, Options: [null, null, Empty, null, drop].
Item ID: 6669, Name: Fishbowl, Options: [null, null, Empty, null, drop].
Item ID: 6670, Name: Fishbowl, Options: [Talk-At, Play-With, Feed, null, drop].
Item ID: 6671, Name: Fishbowl, Options: [Talk-At, Play-With, Feed, null, drop].
Item ID: 6672, Name: Fishbowl, Options: [Talk-At, Play-With, Feed, null, drop].
Item ID: 6673, Name: Fishbowl and net, Options: [null, Untangle, null, null, drop].
Item ID: 6674, Name: Tiny net, Options: [null, null, null, null, drop].
Item ID: 6675, Name: An empty box, Options: [null, null, null, null, drop].
Item ID: 6676, Name: null, Options: [null, null, null, null, drop].
Item ID: 6677, Name: Guam in a box, Options: [null, null, null, null, drop].
Item ID: 6678, Name: Guam in a box?, Options: [null, null, null, null, drop].
Item ID: 6679, Name: Seaweed in a box, Options: [null, null, null, null, drop].
Item ID: 6680, Name: Seaweed in a box?, Options: [null, null, null, null, drop].
Item ID: 6681, Name: Ground guam, Options: [null, null, null, null, drop].
Item ID: 6682, Name: null, Options: [null, null, null, null, drop].
Item ID: 6683, Name: Ground seaweed, Options: [null, null, null, null, drop].
Item ID: 6684, Name: null, Options: [null, null, null, null, drop].
Item ID: 6685, Name: Saradomin brew(4), Options: [Drink, null, null, Empty, drop].
Item ID: 6686, Name: null, Options: [null, null, null, null, drop].
Item ID: 6687, Name: Saradomin brew(3), Options: [Drink, null, null, Empty, drop].
Item ID: 6688, Name: null, Options: [null, null, null, null, drop].
Item ID: 6689, Name: Saradomin brew(2), Options: [Drink, null, null, Empty, drop].
Item ID: 6690, Name: null, Options: [null, null, null, null, drop].
Item ID: 6691, Name: Saradomin brew(1), Options: [Drink, null, null, Empty, drop].
Item ID: 6692, Name: null, Options: [null, null, null, null, drop].
Item ID: 6693, Name: Crushed nest, Options: [null, null, null, null, drop].
Item ID: 6694, Name: null, Options: [null, null, null, null, drop].
Item ID: 6695, Name: Desert lizard, Options: [null, null, null, null, drop].
Item ID: 6696, Name: Ice cooler, Options: [null, null, null, null, drop].
Item ID: 6697, Name: Pat of butter, Options: [null, null, null, null, drop].
Item ID: 6698, Name: null, Options: [null, null, null, null, drop].
Item ID: 6699, Name: Burnt potato, Options: [null, null, null, null, drop].
Item ID: 6700, Name: null, Options: [null, null, null, null, drop].
Item ID: 6701, Name: Baked potato, Options: [Eat, null, null, null, drop].
Item ID: 6702, Name: null, Options: [null, null, null, null, drop].
Item ID: 6703, Name: Potato with butter, Options: [Eat, null, null, null, drop].
Item ID: 6704, Name: null, Options: [null, null, null, null, drop].
Item ID: 6705, Name: Potato with cheese, Options: [Eat, null, null, null, drop].
Item ID: 6706, Name: null, Options: [null, null, null, null, drop].
Item ID: 6707, Name: Camulet, Options: [null, Wear, Check-charge, Rub, drop].
Item ID: 6708, Name: Slayer gloves, Options: [null, null, null, null, drop].
Item ID: 6709, Name: Fever spider, Options: [null, null, null, null, drop].
Item ID: 6710, Name: Blindweed seed, Options: [null, null, null, null, drop].
Item ID: 6711, Name: Blindweed, Options: [null, null, null, null, drop].
Item ID: 6712, Name: Bucket of water, Options: [null, null, null, Empty, drop].
Item ID: 6713, Name: Wrench, Options: [null, null, null, null, drop].
Item ID: 6714, Name: Holy wrench, Options: [null, null, null, null, drop].
Item ID: 6715, Name: Sluglings, Options: [null, null, null, null, drop].
Item ID: 6716, Name: Karamthulhu, Options: [null, null, null, null, drop].
Item ID: 6717, Name: Karamthulhu, Options: [null, null, null, null, drop].
Item ID: 6718, Name: Fever spider body, Options: [null, null, null, null, drop].
Item ID: 6719, Name: Unsanitary swill, Options: [null, null, null, null, drop].
Item ID: 6720, Name: Slayer gloves, Options: [null, Wear, null, null, drop].
Item ID: 6721, Name: Rusty scimitar, Options: [null, null, null, null, drop].
Item ID: 6722, Name: Zombie head, Options: [Talk-At, Display, Question, null, Destroy].
Item ID: 6723, Name: null, Options: [null, null, null, null, drop].
Item ID: 6724, Name: Seercull, Options: [null, Wield, null, null, drop].
Item ID: 6725, Name: null, Options: [null, null, null, null, drop].
Item ID: 6726, Name: null, Options: [null, null, null, null, drop].
Item ID: 6727, Name: null, Options: [null, null, null, null, drop].
Item ID: 6728, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 6729, Name: Dagannoth bones, Options: [Bury, null, null, null, drop].
Item ID: 6730, Name: null, Options: [null, null, null, null, drop].
Item ID: 6731, Name: Seers ring, Options: [null, Wear, null, null, drop].
Item ID: 6732, Name: null, Options: [null, null, null, null, drop].
Item ID: 6733, Name: Archers ring, Options: [null, Wear, null, null, drop].
Item ID: 6734, Name: null, Options: [null, null, null, null, drop].
Item ID: 6735, Name: Warrior ring, Options: [null, Wear, null, null, drop].
Item ID: 6736, Name: null, Options: [null, null, null, null, drop].
Item ID: 6737, Name: Berserker ring, Options: [null, Wear, null, null, drop].
Item ID: 6738, Name: null, Options: [null, null, null, null, drop].
Item ID: 6739, Name: Dragon axe, Options: [null, Wield, null, null, drop].
Item ID: 6740, Name: null, Options: [null, null, null, null, drop].
Item ID: 6741, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 6742, Name: null, Options: [null, null, null, null, drop].
Item ID: 6743, Name: Dragon axe head, Options: [null, null, null, null, drop].
Item ID: 6744, Name: null, Options: [null, null, null, null, drop].
Item ID: 6745, Name: Silverlight, Options: [null, Wield, null, null, drop].
Item ID: 6746, Name: Darklight, Options: [null, Wield, null, null, drop].
Item ID: 6747, Name: Demonic sigil mould, Options: [null, null, null, null, drop].
Item ID: 6748, Name: Demonic sigil, Options: [Chant, null, null, null, drop].
Item ID: 6749, Name: Demonic tome, Options: [Read, null, null, null, drop].
Item ID: 6750, Name: Black desert shirt, Options: [null, Wear, null, null, drop].
Item ID: 6751, Name: null, Options: [null, null, null, null, drop].
Item ID: 6752, Name: Black desert robe, Options: [null, Wear, null, null, drop].
Item ID: 6753, Name: null, Options: [null, null, null, null, drop].
Item ID: 6754, Name: Enchanted key, Options: [Feel, null, null, null, Destroy].
Item ID: 6755, Name: Journal, Options: [Read, null, null, null, Destroy].
Item ID: 6756, Name: Letter, Options: [null, null, null, null, Destroy].
Item ID: 6757, Name: Letter, Options: [null, null, null, null, Destroy].
Item ID: 6758, Name: Scroll, Options: [Read, null, null, null, Destroy].
Item ID: 6759, Name: Chest, Options: [null, null, null, null, Destroy].
Item ID: 6760, Name: Guthix mjolnir, Options: [null, Wield, null, null, drop].
Item ID: 6761, Name: null, Options: [null, null, null, null, drop].
Item ID: 6762, Name: Saradomin mjolnir, Options: [null, Wield, null, null, drop].
Item ID: 6763, Name: null, Options: [null, null, null, null, drop].
Item ID: 6764, Name: Zamorak mjolnir, Options: [null, Wield, null, null, drop].
Item ID: 6765, Name: null, Options: [null, null, null, null, drop].
Item ID: 6766, Name: Cat antipoison, Options: [null, null, null, Empty, drop].
Item ID: 6767, Name: Book, Options: [Read, null, null, null, drop].
Item ID: 6768, Name: Poisoned cheese, Options: [Eat, null, null, null, drop].
Item ID: 6769, Name: Music scroll, Options: [Read, null, null, null, Destroy].
Item ID: 6770, Name: Directions, Options: [Read, null, null, null, Destroy].
Item ID: 6771, Name: Pot of weeds, Options: [null, null, null, null, drop].
Item ID: 6772, Name: Smouldering pot, Options: [null, null, null, null, drop].
Item ID: 6773, Name: Rat pole, Options: [null, Wield, null, null, drop].
Item ID: 6774, Name: Rat pole, Options: [Remove-rat, Wield, null, null, drop].
Item ID: 6775, Name: Rat pole, Options: [Remove-rat, Wield, null, null, drop].
Item ID: 6776, Name: Rat pole, Options: [Remove-rat, Wield, null, null, drop].
Item ID: 6777, Name: Rat pole, Options: [Remove-rat, Wield, null, null, drop].
Item ID: 6778, Name: Rat pole, Options: [Remove-rat, Wield, null, null, drop].
Item ID: 6779, Name: Rat pole, Options: [Remove-rat, Wield, null, null, drop].
Item ID: 6780, Name: Menaphite thug, Options: [null, null, null, null, drop].
Item ID: 6781, Name: Bandit, Options: [null, null, null, null, drop].
Item ID: 6782, Name: Bandit, Options: [null, null, null, null, drop].
Item ID: 6783, Name: null, Options: [null, null, null, null, drop].
Item ID: 6784, Name: null, Options: [null, null, null, null, drop].
Item ID: 6785, Name: Statuette, Options: [null, null, null, null, drop].
Item ID: 6786, Name: Robe of elidinis, Options: [null, Wear, null, null, drop].
Item ID: 6787, Name: Robe of elidinis, Options: [null, Wear, null, null, drop].
Item ID: 6788, Name: Torn robe, Options: [null, Wear, null, null, drop].
Item ID: 6789, Name: Torn robe, Options: [null, Wear, null, null, drop].
Item ID: 6790, Name: Shoes, Options: [null, Wear, null, null, drop].
Item ID: 6791, Name: Sole, Options: [null, null, null, null, drop].
Item ID: 6792, Name: Ancestral key, Options: [null, null, null, null, drop].
Item ID: 6793, Name: Ballad, Options: [Read, null, null, null, drop].
Item ID: 6794, Name: Choc-ice, Options: [Eat, null, null, null, drop].
Item ID: 6795, Name: null, Options: [null, null, null, null, drop].
Item ID: 6796, Name: Lamp, Options: [null, null, null, null, drop].
Item ID: 6797, Name: Watering can, Options: [null, null, null, null, drop].
Item ID: 6798, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6799, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6800, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6801, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6802, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6803, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6804, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6805, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6806, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6807, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6808, Name: Champion scroll, Options: [Read, null, null, null, drop].
Item ID: 6809, Name: Granite legs, Options: [null, Wear, null, null, drop].
Item ID: 6810, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 6811, Name: Skeletal wyvern, Options: [null, null, null, null, drop].
Item ID: 6812, Name: Wyvern bones, Options: [Bury, null, null, null, drop].
Item ID: 6813, Name: null, Options: [null, null, null, null, drop].
Item ID: 6814, Name: Fur, Options: [null, null, null, null, drop].
Item ID: 6815, Name: null, Options: [null, null, null, null, drop].
Item ID: 6816, Name: null, Options: [null, null, null, null, drop].
Item ID: 6817, Name: Slender blade, Options: [null, null, null, null, Destroy].
Item ID: 6818, Name: Bow-sword, Options: [null, Wield, null, null, Destroy].
Item ID: 6819, Name: Large pouch, Options: [Fill, Empty, Check, null, Destroy].
Item ID: 6820, Name: Relic, Options: [null, null, null, null, Destroy].
Item ID: 6821, Name: Orb, Options: [null, null, null, null, Destroy].
Item ID: 6822, Name: Star bauble, Options: [null, null, null, null, drop].
Item ID: 6823, Name: Star bauble, Options: [null, null, null, null, drop].
Item ID: 6824, Name: Star bauble, Options: [null, null, null, null, drop].
Item ID: 6825, Name: Star bauble, Options: [null, null, null, null, drop].
Item ID: 6826, Name: Star bauble, Options: [null, null, null, null, drop].
Item ID: 6827, Name: Star bauble, Options: [null, null, null, null, drop].
